energy_date,load_discharge_delta,station_ref_id,is_work,is_peak,temp,windSpeed,humidity,cloud,code,hour,minute,weekday,month,day,dew_point,feels_like,temp_diff1,temp_diff24,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag2,load_lag4,load_lag8,load_lag12,load_lag24,load_lag48,load_lag96,load_ma4,load_std4,load_ma8,load_std8,load_ma12,load_std12,load_ma24,load_std24,load_ma48,load_std48,load_ma96,load_std96,prev_load,code_305,load_resid,code_999,code_104,code_404,code_101,after_holiday_1,is_month_end,code_501,code_502,code_100,load_seasonal,load_norm_48,before_holiday_3,code_310,load_q10_48,load_q90_48,code_399,code_503,after_holiday_2,before_holiday_2,code_307,load_trend,after_holiday_3,code_400,is_month_begin,code_300,before_holiday_1,code_306
2025-07-04 00:15:00,61.68,3205103743359,1,0,30.0,10.0,72.0,10.0,101,0,15,4,7,4,24.4,49.760000000000005,0.0,-4.0,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,59.25,58.75,57.06,60.57,79.34,99.97,145.35,41.44,59.18750000000003,1.9054024074715148,57.78,4.4129549543528075,58.12916666666667,4.73712313610755,72.38708333333334,20.00182567302548,112.34916666666665,45.77963915315293,105.4925,49.164524908454105,59.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 00:30:00,62.82,3205103743359,1,0,30.0,10.0,72.0,10.0,101,0,30,4,7,4,24.4,49.760000000000005,0.0,-4.0,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,61.68,59.25,57.07,59.06,61.42,110.03,154.5,50.12,60.62500000000003,1.9439907409925052,58.25,4.755676307680344,58.24583333333334,4.841625306304232,70.42,18.395833176601343,110.43916666666667,45.895992215207876,105.62479166666667,49.030865337519124,61.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 00:45:00,25.44,3205103743359,1,0,30.0,10.0,72.0,10.0,101,0,45,4,7,4,24.4,49.760000000000005,0.0,-4.0,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,0,62.82,61.68,58.75,61.62,50.01,98.06,145.49,60.06,52.29750000000003,17.966792284686395,53.7275,12.304646915489531,56.19833333333333,10.513806363206761,67.39416666666666,19.585762778703923,107.938125,47.197824086892105,105.26416666666667,49.494647507888615,62.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 01:00:00,59.93,3205103743359,1,0,29.0,9.0,73.0,10.0,100,1,0,4,7,4,23.6,49.09,-1.0,-5.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,25.44,62.82,59.25,47.75,63.31,107.47,162.9,63.26,52.46750000000003,18.057492212404977,55.25,12.21256261866707,55.916666666666664,10.349962084572947,65.41333333333334,17.66637795773096,105.79291666666667,46.986169624612764,105.22947916666668,49.525552540714166,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 01:15:00,59.13,3205103743359,1,0,29.0,9.0,73.0,10.0,100,1,15,4,7,4,23.6,49.09,0.0,-5.0,0.3214394653031616,0.9469301294951057,-0.433883739117558,-0.9009688679024191,0,59.93,25.44,61.68,57.06,60.57,99.03,173.37,63.68,51.83000000000003,17.664580379988273,55.50875,12.278142527644386,55.796666666666674,10.299329486882637,63.75083333333334,16.18021763617836,103.41291666666667,46.37974172390203,105.18208333333332,49.56789291714884,59.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 01:30:00,50.37,3205103743359,1,0,29.0,9.0,73.0,10.0,100,1,30,4,7,4,23.6,49.09,0.0,-5.0,0.3826834323650898,0.9238795325112867,-0.433883739117558,-0.9009688679024191,0,59.13,59.93,62.82,57.07,59.06,97.96,161.98,56.38,48.71750000000003,16.11120805529701,54.67125,12.384480423405822,55.07249999999999,10.354377313292966,61.76791666666667,14.649231758821402,101.08770833333334,46.17835728856686,105.11947916666668,49.63392999848609,59.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 01:45:00,62.25,3205103743359,1,0,29.0,9.0,73.0,10.0,100,1,45,4,7,4,23.6,49.09,0.0,-5.0,0.44228869021900125,0.8968727415326884,-0.433883739117558,-0.9009688679024191,0,50.37,59.13,25.44,58.75,61.62,90.56,138.0,61.69,57.92000000000003,5.204344339209809,55.10875,12.608939501707571,55.125,10.392121578853496,60.58833333333334,13.308470877674937,99.50958333333334,46.18441742177354,105.1253125,49.62880477161958,50.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 02:00:00,56.63,3205103743359,1,0,28.0,13.0,75.0,10.0,100,2,0,4,7,4,23.0,48.75,-1.0,-5.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,62.25,50.37,59.93,59.25,47.75,96.18,134.68,38.37,57.09500000000003,5.0384223722377,54.78125,12.519719802341843,55.86500000000001,10.132132953253256,58.94041666666667,10.949251901870594,97.88354166666666,46.29365272836397,105.31552083333334,49.404749971295246,62.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 02:15:00,48.37,3205103743359,1,0,28.0,13.0,75.0,10.0,100,2,15,4,7,4,23.0,48.75,0.0,-5.0,0.5555702330196022,0.8314696123025452,-0.433883739117558,-0.9009688679024191,0,56.63,62.25,59.13,61.68,57.06,87.81,187.7,49.75,54.40500000000003,6.3033615371270475,53.1175,12.355279669633818,55.14083333333334,10.347223130663275,57.29708333333334,9.256838825252553,94.98083333333334,44.88898068039396,105.30114583333335,49.421285716090594,56.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04 02:30:00,37.44,3205103743359,1,0,28.0,13.0,75.0,10.0,100,2,30,4,7,4,23.0,48.75,0.0,-5.0,0.6087614290087207,0.7933533402912352,-0.433883739117558,-0.9009688679024191,0,48.37,56.63,50.37,62.82,57.07,61.14,167.45,62.37,51.17250000000003,10.784724923137048,49.945,12.759858933412419,53.505,11.501785236950978,56.309583333333336,10.058482243196666,92.27229166666666,44.3422370686629,105.04145833333332,49.71387697783171,48.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
