energy_date,load_discharge_delta,temp,code,humidity,windSpeed,cloud,station_ref_id,is_work,is_peak,hour,minute,weekday,temp_squared,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag4,load_lag24,load_lag96,load_ma4,load_std4,load_ma24,load_std24,load_ma96,load_std96
2025-07-12 15:00:00,10.0,30,104,81,17,99,1749985246419357696,0,0,15,0,5,900,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,8.31,8.31,9.5,7.88,8.732499999999993,0.8449997815413075,8.489166666666668,1.0920022213641847,9.514166666666666,1.896712746000867
2025-07-12 15:00:00,10.0,30,104,81,17,99,1749985246419357696,0,0,15,0,5,900,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,10.0,8.31,9.5,7.88,9.154999999999994,0.9757217657391448,8.51,1.1166175681464703,9.53625,1.8898149298045759
2025-07-12 15:00:00,10.0,30,104,81,17,99,1749985246419357696,0,0,15,0,5,900,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,10.0,8.31,9.5,7.88,9.577499999999993,0.8449997815400346,8.530833333333334,1.1403047568176288,9.558333333333334,1.8826300972170051
2025-07-12 15:00:00,10.0,30,104,81,17,99,1749985246419357696,0,0,15,0,5,900,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,10.0,8.31,9.5,7.88,10.0,0.0,8.551666666666668,1.1631204951538927,9.580416666666666,1.8751549490501467
2025-07-12 15:15:00,13.07,30,104,81,17,99,1749985246419357696,0,0,15,15,5,900,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0,10.0,10.0,7.0,11.12,10.767499999999993,1.5349998797393047,8.804583333333333,1.4384169451124489,9.600729166666666,1.9023720470285592
2025-07-12 15:15:00,13.07,30,104,81,17,99,1749985246419357696,0,0,15,15,5,900,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0,13.07,10.0,7.0,11.12,11.534999999999993,1.7724652222627841,9.0575,1.6284168125002487,9.621041666666667,1.928989073609557
2025-07-12 15:15:00,13.07,30,104,81,17,99,1749985246419357696,0,0,15,15,5,900,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0,13.07,10.0,7.0,11.12,12.302499999999993,1.5349998797380329,9.310416666666667,1.76094954725783,9.641354166666666,1.955030538205359
2025-07-12 15:15:00,13.07,30,104,81,17,99,1749985246419357696,0,0,15,15,5,900,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0,13.07,10.0,7.0,11.12,13.07,0.0,9.563333333333334,1.848418049643773,9.661666666666667,1.980519144807004
2025-07-12 15:30:00,10.25,30,104,81,17,99,1749985246419357696,0,0,15,30,5,900,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,0,13.07,13.07,7.88,9.0,12.364999999999993,1.4099998690764535,9.662083333333333,1.8176286041903085,9.6746875,1.980232270192552
2025-07-12 15:30:00,10.25,30,104,81,17,99,1749985246419357696,0,0,15,30,5,900,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,0,10.25,13.07,7.88,9.0,11.659999999999993,1.6281276457321796,9.760833333333334,1.7806030192988571,9.687708333333333,1.9798588210698407
